file_name	url	inference_transcript	audio_duration
STT_AB00640_0101_646643_to_648851	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00640_0101_646643_to_648851.wav	རྟགས་ཀྱིས་ཁཆབ་དགོས་པར་འགྱུར་བའི་ཕྱིར་རོ།	2.208
STT_AB00633_0179_1186527_to_1191936	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00633_0179_1186527_to_1191936.wav	དེ་དག་ཤེས་རབ་ཚུལ་འདུར་སངས་རྒྱས་ཀྱིས་མཚུངས་པར་སྤངས་ཤིང་མངོན་པོའི་ཆོས་ལས་སོང་།	5.409
STT_AB00630_0180_994343_to_996817	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00630_0180_994343_to_996817.wav	སངོ་སོ་གྣང་བི་ཡིད་སེམས་འབྱུང་དེ་ལྟར།	2.474
STT_AB00612_0115_631817_to_638455	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00612_0115_631817_to_638455.wav	ཟདོག་ཤིན་ཏུ་མི་སྡུག་པ་ཐོབ་པར་བྱེད་པས་དེའི་རྐྱེན་གྱི་འཕགས་པ་རྣམས་བརྙད་པ་མི་འགྱུར་རོ་སྙམ་ནས་	6.638
STT_AB00639_0194_1183592_to_1187073	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0194_1183592_to_1187073.wav	འོན་ཏེ་ཕྲད་ནས་ཡིན་ཞེས་སྨན་སྲིན་ཉེས་པ་འདིར་གང་ལ།	3.481
STT_AB00636_0226_1637291_to_1639840	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00636_0226_1637291_to_1639840.wav	ལུས་ཀྱང་གཞན་ལ་སྲོག་ཀྱང་གཞན་ནོ།	2.549
STT_AB00610_0016_94650_to_100213	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00610_0016_94650_to_100213.wav	མྔོན་པའི་ང་རྒྱལ་གྱིས་ཁེངས་པ་དང་། ཆུས་སྤོང་བས་ཀྱང་སྔོན་སྐྱེད་པའི་དགེ་རྩ་ཟད་པར་བྱས་ཅིང་།	5.563
STT_AB00602_0122_758796_to_761032	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00602_0122_758796_to_761032.wav	ཉོན་མོངས་མེད་ཀྱང་མོ་འགལ་གྱི་བུ་དང་།	2.236
STT_AB00625_0118_768462_to_770531	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00625_0118_768462_to_770531.wav	ཞེས་གསུངས་པས་མེད་སྐྱོའི་བདག་ནི།	2.069
STT_AB00629_0220_1319854_to_1329121	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00629_0220_1319854_to_1329121.wav	ཅི་སྟེ་གཞན་གྱི་གཞུང་ལུགས་གསལ་བར་བྱ་བའི་ཕྱིར་དེ་ལྟར་ཁས་ལེན་ན་ནི་དེའི་ཚེ་རྨི་ལམ་གྱི་དཔེ་དོན་མེད་པ་ཉིད་དུ་འགྱུར་ཏེ།	9.267
STT_AB00634_0049_455567_to_457594	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00634_0049_455567_to_457594.wav	དེ་ཁོ་ན་ཉིད་སྟོན་པར་མིན་པར་བཤད་ནས་	2.027
STT_AB00633_0145_926100_to_929069	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00633_0145_926100_to_929069.wav	གཟུགས་བྱེད་པ་པོ་མིན་པ་ལ་ནི་རྩོད་པ་མེད་དོ།	2.969
STT_AB00638_0169_1116322_to_1118711	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00638_0169_1116322_to_1118711.wav	དེཡི་ཕྱིར་ཡང་དེ་དག་དབྱིབས་མི་རིགས།	2.389
STT_AB00622_0007_86868_to_91186	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00622_0007_86868_to_91186.wav	དེ་ལ་སོ་སོའི་སྐྱེ་བོ་རྣམས་ཀྱི་དོན་དམ་པ་གང་ཡིན་པ་དེ་ཉིད་	4.318
STT_AB00635_0139_929445_to_935486	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00635_0139_929445_to_935486.wav	རང་བཞིན་གྱི་ཡོད་པར་འགྲོ་བཏགས་པའི་རྟག་པར་ལྟ་བ་དང་བྱ་བྱེད་མི་འྟད་པའི་ཁཆད་པར་བལྟ་བ་དང་།	6.041
STT_AB00636_0144_1001237_to_1005076	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00636_0144_1001237_to_1005076.wav	ཕུང་པོ་ལས་གཞན་བདག་སྒྲུབ་མེད་པའི་ཕྱིར། བདག་སྡེ་མིག་པ་ཕུང་པོ་ཁོ་ནའོ།	3.839
STT_AB00600_0108_645247_to_648455	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00600_0108_645247_to_648455.wav	འཆད་པ་པོ་འཕགས་པས་ཀྱང་བརྗོད་པར་མི་ནུས་ན།	3.208
STT_AB00604_0045_273796_to_275912	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00604_0045_273796_to_275912.wav	དངོས་པོ་ལ་ཟད་པ་ཁས་ལེན་ན།	2.116
STT_AB00620_0067_386459_to_391117	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00620_0067_386459_to_391117.wav	དེ་ཁོ་ན་ཉིད་ལ་མངོན་དུ་མ་ཆོགས་པའི་ཐ་སྙད་པའི་ཚད་མས་ལོག་པར་གྟོག་ན།	4.658
STT_AB00629_0036_189496_to_191646	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00629_0036_189496_to_191646.wav	ཆུའི་བསླབ་རྣམས་འདྲེན་པའི་སྒོ་ནས་	2.15
STT_AB00623_0006_28063_to_31339	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00623_0006_28063_to_31339.wav	ཐམས་ཅད་མཁྱེན་པས་ཇི་ལྟ་བ་གྱེན་པ་དེ་ལ་	3.276
STT_AB00610_0171_940878_to_945042	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00610_0171_940878_to_945042.wav	དེའི་ཕྱིར་ཡང་དག་པའི་ཡེ་ཤེས་ཀྱི་མེ་ཡོད་ལྷག་པ་འབྱུང་བས།	4.164
STT_AB00606_0152_806203_to_811117	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00606_0152_806203_to_811117.wav	ཆོས་མཐུན་གསུམ་ལས། དང་པོ་གནས་མཐོན་བུར་གནས་པ་ནི།	4.914
STT_AB00597_0033_197704_to_199940	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00597_0033_197704_to_199940.wav	སྐབས་ཀྱི་དོན་མ་གཏོགས་པའི་བཤད་པ་སྟེ།	2.236
STT_AB00632_0205_1378336_to_1380605	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00632_0205_1378336_to_1380605.wav	ཁམས་ནི། སའི་ཁམས་ལ་སོགས་པའོ།	2.269
STT_AB00639_0155_958831_to_962312	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0155_958831_to_962312.wav	སུན་འབྱིན་འདུད་སུན་དབྱུང་བྱ་ཕྲད་ནས་འབྱིན་རན་མ་ཕྲད་པར།	3.481
STT_AB00634_0070_573225_to_575518	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00634_0070_573225_to_575518.wav	མདོ་སྡེ་ཡོད་ཚད་ལམ་ལ་སློབ་པའི་	2.293
STT_AB00639_0292_1804189_to_1807790	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00639_0292_1804189_to_1807790.wav	ནུས་པ་བྱེད་ལ་ཇི་ལྟར་དེ་ལྟར་རང་བཞིན་གཞན་དག་ལ།	3.601
STT_AB00602_0055_350401_to_356646	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00602_0055_350401_to_356646.wav	མི་རྟག་སོགས་བཅུ་དྲུག་བསྒོམ་པའི་ལམ་གྱིས་ཀྱང་། ཉོན་མོངས་ཐམས་ཅད་ཟད་པར་ནུས་སོ། ཞེ་ན།	6.245
STT_AB00616_0076_484496_to_487875	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00616_0076_484496_to_487875.wav	པེ་བི་གླིང་སོགས་ལ་རོ་དངར་པོ་གྱུག་པ་ལྟ་བུའོ།	3.379
STT_AB00635_0240_1619684_to_1621800	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00635_0240_1619684_to_1621800.wav	གང་ཞིག་ཆོས་འདི་ཐོས་ནས་ཆག་བྱད་ཅིང་།	2.116
STT_AB00624_0082_548882_to_553762	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00624_0082_548882_to_553762.wav	འཇིག་རྟེན་པའས་མཐོང་བ་འདི་ཡོད་ན་འདི་འབྱུང་ངོ་་ཞེས་བྱ་བ་འདི་ཙམ་ཞིག	4.88
STT_AB00599_0025_132773_to_136049	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00599_0025_132773_to_136049.wav	མི་རྟག་པའི་སེམས་ཅན་ཞེས་པ་ནི་མཚོན་པ་བརྩམ་ྟེ།	3.276
STT_AB00617_0056_337926_to_343813	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00617_0056_337926_to_343813.wav	རྒྱུ་འབྲས་སུ་འདོད་པ་གཉིས་དང་། རང་གི་མཚན་ཉིད་ཀྱིས་གྲུབ་པའི་གཞན་ཉིད་མཚོངས་པར་ཡོད་པའི་ཕྱིར་རོ།	5.887
STT_AB00619_0129_720281_to_724769	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00619_0129_720281_to_724769.wav	རྐམ་པ་སྔ་མའས་དོན་དམ་ལྡན་པ་བླུཡི་ཡུལ་མིན་པར་དམ་བཅས་པ།	4.488
STT_AB00611_0143_812158_to_814906	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00611_0143_812158_to_814906.wav	མུས་ལོང་དམིགས་པོ་མེད་པ་བྱེ་བ་ཁྲག་འཁྲིག་རྣམས།	2.748
STT_AB00632_0274_1830725_to_1836510	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00632_0274_1830725_to_1836510.wav	གཞན་གྱི་ལུགས་ཀྱིས་ནི་ཕྱིས་རོལ་ཆ་མེད་ཁེགས་ན། སྣང་བ་ལ་མ་འཁྲུལ་བའི་དབང་ཤེས་ཁེགས།	5.785
STT_AB00612_0038_215315_to_218899	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00612_0038_215315_to_218899.wav	སྔ་བོ་བྱས་ལས་དགེ་སློང་དེ་ས་བདུན་པ་བར་བཤད་དོ།	3.584
STT_AB00607_0137_695895_to_699957	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00607_0137_695895_to_699957.wav	གཞན་ལ་རག་མ་ལས་པར་རང་གི་འདོད་པའི་རང་དབང་དུ་འཇུག་ཅིང་།	4.062
STT_AB00630_0240_1405383_to_1410742	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00630_0240_1405383_to_1410742.wav	རུ་པ་ཞེས་པ་རང་བཞིན་དང་གཟུགས་གཉིས་ཀ་ལ་འཇུག་པ་ལས་འདིར་གཟུགས་ཅན་ལ་བྱ་སྟེ།	5.359
STT_AB00637_0278_1699740_to_1702066	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0278_1699740_to_1702066.wav	ཕྱིན་ཅི་ལོག་གི་རྟོགས་པའི་བཞག་པ་ཙམ་ྟེ།	2.326
STT_AB00635_0021_129974_to_135998	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00635_0021_129974_to_135998.wav	རྩ་བ་ལས། གལ་ཏེ་སྔོན་རྣམས་དེ་ཉིད་དུ་མེད་ན། ཐ་སྙད་དུ་ཡང་མོ་ཤམ་བུ་ཇི་བཞིན།	6.024
STT_AB00641_0044_285998_to_290025	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00641_0044_285998_to_290025.wav	ཚོར་བ་ནི། བདེ་སྡུག་ལྟ་སྙོམས་ཀྱི་མྱུང་བའི་བདག་ཉིད་ཅན་ནོ།	4.027
STT_AB00630_0184_1009923_to_1013899	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00630_0184_1009923_to_1013899.wav	མི་དབང་མེད་པར་གནམ་གཤིག་རང་གི་ས་བོན་བག་ཆགས་ནས་སྨིན་པ་ལས།	3.976
STT_AB00611_0073_419445_to_422687	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00611_0073_419445_to_422687.wav	འགོམ་བདན་ཀུན་རྫོབ་བདེན་པར་སྨྲ་བ་ནི་མཐའ་མ་ཆོད་པའོ།	3.242
STT_AB00596_0119_584616_to_587312	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00596_0119_584616_to_587312.wav	བྱང་ཆུབ་སེམས་དཔའི་རྒྱུའི་གཙོ་བོ་གསུམ་བསྟན་པའོ།	2.696
STT_AB00635_0148_976441_to_985401	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00635_0148_976441_to_985401.wav	བདག་གཞན་ལས་སྐྱེ་བ་ལ་སོགས་པའི་རྟོགས་པ་འདི་དག་བརྟག་པར་མི་ནུས་པ་དེའི་ཕྱིར་རྟེན་ཅིང་འབྲེལ་བ་འབྱུང་བ་སྐྱེན་ྙིད་འདོད་པ་ཉིད་ཀྱི་རིགས་པ་འདིས་ནི་	8.96
STT_AB00618_0007_52635_to_55461	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00618_0007_52635_to_55461.wav	རྒྱུད་གཅིག་པའི་སྔག་མའས་ཕྱི་མ་སྐྱེད་པར་བྱེད་པ་ལས།	2.826
STT_AB00597_0083_551237_to_554325	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00597_0083_551237_to_554325.wav	ཉིན་ཐུས་ཤེས་པའི་རྐང་པ་གཉིས་ཀྱིས་བསྟན་པ་ནི།	3.088
STT_AB00617_0051_304189_to_310537	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00617_0051_304189_to_310537.wav	སལ་སྤྱད་མེ་བཅའི་རབ་ཏུ་འབའ་བ་ལས་ཀྱང་གསེལ་བྱ་མུན་པ་ཐུག་པོ་འབྱུང་བར་འགྱུར་ཞིང་།	6.348
STT_AB00612_0139_758728_to_763558	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00612_0139_758728_to_763558.wav	ཁ་ཅིག་ཁྲུ་ངོར་རེ་ཞིག་ལ་བླང་དོར་བྱེད་ཟེར་ཡང་།	4.83
STT_AB00643_0117_842124_to_846766	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00643_0117_842124_to_846766.wav	དང་པོ་སྐུ་དང་བབ་པོའི་ཁུང་པོ་གཅིག་ཏུ་རང་གི་སྤྱོད་པ་ཀུན་བསྟོན་ཚུལ་ནི།	4.642
STT_AB00617_0125_702363_to_706100	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00617_0125_702363_to_706100.wav	གཉིས་པ། ཐལ་བ་ལས་ལྡོག་པར་ཁས་ལེན་པ་ཡི་དགེ་བ་ནི།	3.737
STT_AB00613_0022_145588_to_154633	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00613_0022_145588_to_154633.wav	བཤས་རྒྱུའི་ཆོས་དེའི་དོན་ལོག་པར་མ་སོང་བར་གྱིན་ྗེ་མ་ལོག་པར་བཤད་པ་ཞིག་དགོས་ཏེ། སྐྱོན་གཉིས་སམ་གང་རུང་རེ་དང་ལྡན་པའི་བཤད་ན།	9.045
STT_AB00629_0008_33114_to_35912	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00629_0008_33114_to_35912.wav	རང་གི་རྣམ་རྟོག་གིས་རྒྱལ་བའི་ལུགས་བརྗོད་པའི་སྒོ་ནས་	2.798
STT_AB00601_0054_281817_to_285571	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00601_0054_281817_to_285571.wav	དེར་ཁྲིད་པའི་ས་བོན་གཉེན་པོས་བཅོམ་པ་མིན་གྱི།	3.754
STT_AB00637_0086_509530_to_514377	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0086_509530_to_514377.wav	གཉིས་པ། སྒྲུབ་ཕྱོགས་ནས་ཡིན་དུ་ཆུག་ཀྱང་ཕུང་པོ་བདག་ཏུ་སྟོན་པ་མིན་པ་ནི།	4.847
STT_AB00637_0223_1381544_to_1386271	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00637_0223_1381544_to_1386271.wav	ཕུང་པོ་ལས་ངོ་བོ་མཐ་དད་པའི་དེའི་དམིགས་པ་ཡང་ཡོད་པ་མ་ཡིན་པའི་ཕྱིར།	4.727
STT_AB00635_0042_261271_to_263472	https://d38pmlk0v88drf.cloudfront.net/stt_pecha_tools/STT_AB00635_0042_261271_to_263472.wav	བྱང་ཆུབ་རང་བཞིན་གཏོང་ཞིང་དབེན་པ་ཉིད།	2.201
